SendDate,Solar Power (kW),Solar energy Generation  (kWh),consumptionValue (kW)
07-10-2024 11:15,0,-0.1,
07-10-2024 11:20,0,0,0.45
07-10-2024 11:26,0,0,0.45
07-10-2024 11:31,0,0,0.45
07-10-2024 11:37,0,0,0.45
07-10-2024 11:42,0,0,0.46
07-10-2024 11:47,0,0,0.48
07-10-2024 11:53,0,0,0.48
07-10-2024 11:58,0,0,0.48
07-10-2024 12:03,0,0,0.47
07-10-2024 12:08,0,0,0.48
07-10-2024 12:13,0,0,0.52
07-10-2024 12:18,0,0,0.51
07-10-2024 12:24,0,0,0.5
07-10-2024 12:27,0,0,0.53
07-10-2024 12:27,0,0,0.5
07-10-2024 12:29,0,0,0.51
07-10-2024 12:35,0,0,0.48
07-10-2024 12:36,0,0,0.5
07-10-2024 12:40,0,0,0.48
07-10-2024 12:46,0,0,0.49
07-10-2024 12:50,0,0,0.49
07-10-2024 12:50,0,0,0.48
07-10-2024 12:54,0,0,0.47
07-10-2024 12:56,0,0,0.47
07-10-2024 13:02,0,0,0.46
07-10-2024 13:07,0,0,0.52
07-10-2024 13:12,0,0,0.51
07-10-2024 13:17,0,0,0.5
07-10-2024 13:23,0,0,0.54
07-10-2024 13:29,0,0,0.55
07-10-2024 13:34,0,0,0.5
07-10-2024 13:39,0,0,0.49
07-10-2024 13:45,0,-0.1,
07-10-2024 13:49,0,0,0.49
07-10-2024 13:55,0,0,0.47
07-10-2024 13:58,0,0,0.44
07-10-2024 13:59,0,0,0.37
07-10-2024 14:00,0,0,0.42
07-10-2024 14:05,0,0,0.4
07-10-2024 14:10,0,0,0.39
07-10-2024 14:11,0,0,0.4
07-10-2024 14:16,0,0,0.42
07-10-2024 14:22,0,0,0.4
07-10-2024 14:28,0,0,0.65
07-10-2024 14:33,0,0,0.42
07-10-2024 14:39,0,0,0.42
07-10-2024 14:43,0,0,0.41
07-10-2024 14:49,0,0,0.42
07-10-2024 14:54,0,0,0.39
07-10-2024 14:59,0,0,0.39
07-10-2024 15:04,0,0,0.4
07-10-2024 15:09,0,-0.1,
07-10-2024 15:14,0,0,0.4
07-10-2024 15:20,0,-0.1,
07-10-2024 15:26,0,0,0.41
07-10-2024 15:31,0,0,0.41
07-10-2024 15:36,0,0,0.42
07-10-2024 15:41,0,0,0.4
07-10-2024 15:44,0,0,0.38
07-10-2024 15:46,0,0,0.37
07-10-2024 15:51,0,0,0.35
07-10-2024 15:56,0,0,0.35
07-10-2024 16:01,0,0,0.38
07-10-2024 16:07,0,0,0.38
07-10-2024 16:12,0,0,0.38
07-10-2024 16:17,0,0,0.4
07-10-2024 16:22,0,0,0.4
07-10-2024 16:28,0,0,0.4
07-10-2024 16:34,0,0,0.4
07-10-2024 16:38,0,0,0.42
07-10-2024 16:39,0,0,0.44
07-10-2024 16:40,0,0,0.44
07-10-2024 16:45,0,0,0.44
07-10-2024 16:51,0,0,0.45
07-10-2024 16:55,0,0,0.46
07-10-2024 17:01,0,-0.1,
07-10-2024 17:05,0,0,0.46
07-10-2024 17:11,0,0,0.45
07-10-2024 17:16,0,0,0.45
07-10-2024 17:21,0,0,0.45
07-10-2024 17:27,0,0,0.45
07-10-2024 17:32,0,0,0.56
07-10-2024 17:38,0,0,0.55
07-10-2024 17:43,0,0,0.5
07-10-2024 17:48,0,0,0.52
07-10-2024 17:53,0,0,0.5
07-10-2024 17:58,0,0,0.56
07-10-2024 18:03,0,0,0.48
07-10-2024 18:09,0,-0.1,
07-10-2024 18:14,0,0,0.5
07-10-2024 18:19,0,0,0.49
07-10-2024 18:25,0,0,0.5
07-10-2024 18:30,0,0,0.49
07-10-2024 18:31,0,0,0.46
07-10-2024 18:35,0,0,0.41
07-10-2024 18:36,0,0,0.43
07-10-2024 18:41,0,0,0.56
07-10-2024 18:46,0,0,0.57
07-10-2024 18:51,0,0,0.56
07-10-2024 18:57,0,0,0.49
07-10-2024 19:02,0,0,0.5
07-10-2024 19:07,0,-0.1,
07-10-2024 19:12,0,0,0.55
07-10-2024 19:18,0,0,0.45
07-10-2024 19:23,0,0,0.67
07-10-2024 19:29,0,0,0.45
07-10-2024 19:34,0,-0.1,
07-10-2024 19:39,0,0,0.41
07-10-2024 19:44,0,0,0.4
07-10-2024 19:49,0,0,0.41
07-10-2024 19:55,0,0,0.41
07-10-2024 20:00,0,0,0.42
07-10-2024 20:05,0,0,0.42
07-10-2024 20:10,0,0,0.41
07-10-2024 20:15,0,0,0.36
07-10-2024 20:21,0,0,0.38
07-10-2024 20:27,0,0,0.42
07-10-2024 20:32,0,0,0.39
07-10-2024 20:37,0,0,0.39
07-10-2024 20:42,0,0,0.45
07-10-2024 20:47,0,0,0.46
07-10-2024 20:53,0,0,0.41
07-10-2024 20:58,0,0,0.42
07-10-2024 21:03,0,0,0.4
07-10-2024 21:08,0,0,0.4
07-10-2024 21:13,0,0,0.4
07-10-2024 21:19,0,0,0.41
07-10-2024 21:25,0,0,0.4
07-10-2024 21:31,0,-0.1,
07-10-2024 21:36,0,0,0.39
07-10-2024 21:41,0,0,0.41
07-10-2024 21:46,0,0,0.4
07-10-2024 21:52,0,-0.1,
07-10-2024 21:57,0,0,0.4
07-10-2024 22:02,0,0,0.34
07-10-2024 22:08,0,0,0.32
07-10-2024 22:12,0,0,0.32
07-10-2024 22:18,0,0,0.32
07-10-2024 22:24,0,0,0.32
07-10-2024 22:29,0,0,0.32
07-10-2024 22:34,0,0,0.32
07-10-2024 22:40,0,0,0.37
07-10-2024 22:45,0,0,0.32
07-10-2024 22:50,0,0,0.32
07-10-2024 22:56,0,0,0.31
07-10-2024 23:00,0,0,0.31
07-10-2024 23:05,0,0,0.31
07-10-2024 23:11,0,0,0.31
07-10-2024 23:16,0,0,0.31
07-10-2024 23:21,0,-0.1,
07-10-2024 23:28,0,0,0.32
07-10-2024 23:33,0,0,0.32
07-10-2024 23:38,0,0,0.31
07-10-2024 23:43,0,0,0.31
07-10-2024 23:49,0,0,0.32
07-10-2024 23:54,0,0,0.33
07-10-2024 23:59,0,0,0.32
07-11-2024 00:04,0,0,0.33
07-11-2024 00:09,0,0,0.32
07-11-2024 00:15,0,0,0.31
07-11-2024 00:20,0,-0.1,
07-11-2024 00:26,0,0,0.29
07-11-2024 00:32,0,0,0.3
07-11-2024 00:36,0,0,0.31
07-11-2024 00:42,0,-0.1,
07-11-2024 00:47,0,0,0.29
07-11-2024 00:52,0,0,0.26
07-11-2024 00:57,0,0,0.26
07-11-2024 01:03,0,0,0.26
07-11-2024 01:08,0,-0.1,
07-11-2024 01:13,0,0,0.25
07-11-2024 01:18,0,0,0.25
07-11-2024 01:24,0,0,0.26
07-11-2024 01:30,0,0,0.26
07-11-2024 01:35,0,0,0.27
07-11-2024 01:40,0,-0.1,
07-11-2024 01:46,0,-0.1,
07-11-2024 01:50,0,0,0.27
07-11-2024 01:56,0,0,0.27
07-11-2024 02:01,0,-0.1,
07-11-2024 02:06,0,0,0.27
07-11-2024 02:11,0,0,0.27
07-11-2024 02:16,0,0,0.3
07-11-2024 02:21,0,0,0.31
07-11-2024 02:28,0,-0.1,
07-11-2024 02:33,0,0,0.3
07-11-2024 02:38,0,0,0.31
07-11-2024 02:43,0,0,0.31
07-11-2024 02:48,0,0,0.31
07-11-2024 02:53,0,0,0.3
07-11-2024 02:58,0,0,0.3
07-11-2024 03:04,0,0,0.31
07-11-2024 03:09,0,0,0.3
07-11-2024 03:13,0,0,0.3
07-11-2024 03:19,0,0,0.31
07-11-2024 03:25,0,0,0.3
07-11-2024 03:30,0,0,0.3
07-11-2024 03:35,0,0,0.31
07-11-2024 03:41,0,0,0.3
07-11-2024 03:46,0,0,0.29
07-11-2024 03:51,0,0,0.31
07-11-2024 03:56,0,0,0.31
07-11-2024 04:02,0,0,0.31
07-11-2024 04:07,0,0,0.32
07-11-2024 04:12,0,0,0.28
07-11-2024 04:17,0,0,0.29
07-11-2024 04:23,0,0,0.29
07-11-2024 04:28,0,0,0.28
07-11-2024 04:34,0,0,0.28
07-11-2024 04:39,0,0,0.28
07-11-2024 04:44,0,0,0.28
07-11-2024 04:50,0,0,0.28
07-11-2024 04:55,0,0,0.28
07-11-2024 05:00,0,0,0.29
07-11-2024 05:05,0,0,0.3
07-11-2024 05:10,0,0,0.29
07-11-2024 05:15,0,0,0.34
07-11-2024 05:20,0,0,0.29
07-11-2024 05:27,0,-0.1,
07-11-2024 05:32,0,0,0.29
07-11-2024 05:37,0,0,0.31
07-11-2024 05:42,0,0,0.32
07-11-2024 05:47,0,0,0.31
07-11-2024 05:52,0,0,0.34
07-11-2024 05:57,0,0,0.33
07-11-2024 06:03,0,0,0.33
07-11-2024 06:08,0,0,0.29
07-11-2024 06:14,0,0,0.29
07-11-2024 06:19,0,0,0.31
07-11-2024 06:25,0,0,0.31
07-11-2024 06:30,0,0,0.33
07-11-2024 06:36,0,0,0.32
07-11-2024 06:41,0,0,0.32
07-11-2024 06:46,0,0,0.46
07-11-2024 06:51,0,0,0.48
07-11-2024 06:56,0,0,0.33
07-11-2024 07:01,0,0,0.33
07-11-2024 07:06,0,0,0.33
07-11-2024 07:11,0,0,0.33
07-11-2024 07:16,0,0,0.35
07-11-2024 07:23,0,0,0.34
07-11-2024 07:28,0,0,0.36
07-11-2024 07:33,0,0,0.33
07-11-2024 07:38,0,0,0.33
07-11-2024 07:44,0,0,0.32
07-11-2024 07:49,0,0,0.3
07-11-2024 07:54,0,0,0.33
07-11-2024 07:59,0,0,0.34
07-11-2024 08:04,0,0,0.36
07-11-2024 08:10,0,-0.1,
07-11-2024 08:15,0,0,0.37
07-11-2024 08:20,0,0,0.37
07-11-2024 08:26,0,0,0.33
07-11-2024 08:32,0,-0.1,
07-11-2024 08:36,0,0,0.34
07-11-2024 08:42,0,0,0.35
07-11-2024 08:47,0,0,0.34
07-11-2024 08:52,0,0,0.33
07-11-2024 08:57,0,0,0.3
07-11-2024 09:02,0,0,0.41
07-11-2024 09:08,0,0,0.42
07-11-2024 09:13,0,0,0.3
07-11-2024 09:18,0,0,0.32
07-11-2024 09:24,0,0,0.36
07-11-2024 09:30,0,0,0.53
07-11-2024 09:35,0,0,0.51
07-11-2024 09:40,0,0,0.53
07-11-2024 09:45,0,0,0.63
07-11-2024 09:50,0,0,0.39
07-11-2024 09:56,0,0,0.42
07-11-2024 10:01,0,0,0.42
07-11-2024 10:06,0,0,0.42
07-11-2024 10:11,0,0,0.44
07-11-2024 10:16,0,0,0.45
07-11-2024 10:20,0,0,0.44
07-11-2024 10:21,0,0,0.44
07-11-2024 10:22,0,0,0.43
07-11-2024 10:23,0,0,0.42
07-11-2024 10:29,0,-0.1,
07-11-2024 10:33,0,0,0.52
07-11-2024 10:39,0,0,0.5
07-11-2024 10:44,0,0,0.49
07-11-2024 10:49,0,0,0.5
07-11-2024 10:54,0,0,0.55
07-11-2024 10:59,0,0,0.47
07-11-2024 11:04,0,0,0.49
07-11-2024 11:10,0,0,0.48
07-11-2024 11:15,0,0,0.49
07-11-2024 11:20,0,0,0.51
07-11-2024 11:26,0,0,0.5
07-11-2024 11:31,0,0,0.49
07-11-2024 11:36,0,0,0.51
07-11-2024 11:42,0,0,0.52
07-11-2024 11:47,0,-0.1,
07-11-2024 11:52,0,0,0.52
07-11-2024 11:57,0,0,0.49
07-11-2024 12:02,0,0,0.57
07-11-2024 12:07,0,0,0.57
07-11-2024 12:12,0,0,0.58
07-11-2024 12:18,0,0,0.58
07-11-2024 12:23,0,0,0.55
07-11-2024 12:29,0,0,0.55
07-11-2024 12:35,0,0,0.53
07-11-2024 12:40,0,0,0.52
07-11-2024 12:45,0,0,0.47
07-11-2024 12:50,0,0,0.49
07-11-2024 12:55,0,0,0.48
07-11-2024 12:58,0,0,0.51
07-11-2024 13:00,0,0,0.51
07-11-2024 13:03,0,0,0.48
07-11-2024 13:05,0,0,0.49
07-11-2024 13:06,0,0,0.5
07-11-2024 13:11,0,0,0.49
07-11-2024 13:18,0,-0.1,
07-11-2024 13:22,0,0,0.49
07-11-2024 13:28,0,0,0.53
07-11-2024 13:33,0,0,0.54
07-11-2024 13:36,0,0,0.53
07-11-2024 13:38,0,0,0.51
07-11-2024 13:43,0,0,0.53
07-11-2024 13:45,0,0,0.52
07-11-2024 13:48,0,0,0.54
07-11-2024 13:54,0,0,0.54
07-11-2024 13:59,0,0,0.56
07-11-2024 14:04,0,0,0.56
07-11-2024 14:09,0,0,0.57
07-11-2024 14:14,0,0,0.53
07-11-2024 14:20,0,0,0.52
07-11-2024 14:26,0,0,0.51
07-11-2024 14:31,0,0,0.51
07-11-2024 14:36,0,0,0.51
07-11-2024 14:42,0,0,0.51
07-11-2024 14:47,0,0,0.5
07-11-2024 14:52,0,0,0.52
07-11-2024 14:57,0,0,0.51
07-11-2024 15:03,0,0,0.48
07-11-2024 15:08,0,0,0.48
07-11-2024 15:13,0,0,0.56
07-11-2024 15:18,0,0,0.55
07-11-2024 15:23,0,0,0.53
07-11-2024 15:30,0,0,0.57
07-11-2024 15:34,0,0,0.57
07-11-2024 15:40,0,0,0.55
07-11-2024 15:45,0,0,0.54
07-11-2024 15:50,0,0,0.47
07-11-2024 15:55,0,0,0.51
07-11-2024 16:01,0,0,0.55
07-11-2024 16:06,0,0,0.49
07-11-2024 16:11,0,0,0.49
07-11-2024 16:16,0,0,0.5
07-11-2024 16:23,0,0,0.51
07-11-2024 16:28,0,0,0.49
07-11-2024 16:33,0,0,0.49
07-11-2024 16:38,0,0,0.5
07-11-2024 16:43,0,0,0.5
07-11-2024 16:49,0,0,0.49
07-11-2024 16:54,0,0,0.47
07-11-2024 16:59,0,0,0.48
07-11-2024 17:05,0,0,0.51
07-11-2024 17:10,0,0,0.5
07-11-2024 17:15,0,0,0.5
07-11-2024 17:20,0,0,0.51
07-11-2024 17:27,0,0,0.52
07-11-2024 17:32,0,0,0.5
07-11-2024 17:34,0,0,0.53
07-11-2024 17:37,0,0,0.53
07-11-2024 17:41,0,0,0.49
07-11-2024 17:42,0,0,0.5
07-11-2024 17:43,0,0,0.5
07-11-2024 17:49,0,0,0.5
07-11-2024 17:54,0,0,0.49
07-11-2024 17:56,0,0,0.49
07-11-2024 17:58,0,0,0.49
07-11-2024 18:04,0,0,0.51
07-11-2024 18:07,0,0,0.49
07-11-2024 18:09,0,0,0.51
07-11-2024 18:15,0,0,0.5
07-11-2024 18:20,0,0,0.5
07-11-2024 18:26,0,0,0.49
07-11-2024 18:31,0,0,0.7
07-11-2024 18:37,0,0,0.53
07-11-2024 18:42,0,0,0.53
07-11-2024 18:47,0,0,0.53
07-11-2024 18:52,0,0,0.53
07-11-2024 18:57,0,0,0.54
07-11-2024 19:02,0,0,0.53
07-11-2024 19:07,0,0,0.54
07-11-2024 19:13,0,0,0.55
07-11-2024 19:18,0,0,0.45
07-11-2024 19:24,0,0,0.49
07-11-2024 19:29,0,0,0.49
07-11-2024 19:35,0,0,0.48
07-11-2024 19:40,0,0,0.47
07-11-2024 19:45,0,0,0.46
07-11-2024 19:50,0,0,0.46
07-11-2024 19:55,0,0,0.43
07-11-2024 20:01,0,0,0.42
07-11-2024 20:06,0,0,0.43
07-11-2024 20:11,0,0,0.43
07-11-2024 20:16,0,0,0.44
07-11-2024 20:22,0,0,0.43
07-11-2024 20:28,0,0,0.47
07-11-2024 20:33,0,0,0.47
07-11-2024 20:38,0,0,0.68
07-11-2024 20:43,0,0,0.47
07-11-2024 20:48,0,0,0.67
07-11-2024 20:54,0,0,0.43
07-11-2024 20:59,0,0,0.41
07-11-2024 21:04,0,0,0.41
07-11-2024 21:09,0,0,0.42
07-11-2024 21:14,0,0,0.43
07-11-2024 21:21,0,0,0.41
07-11-2024 21:26,0,0,0.39
07-11-2024 21:31,0,0,0.4
07-11-2024 21:37,0,0,0.4
07-11-2024 21:42,0,0,0.4
07-11-2024 21:47,0,0,0.39
07-11-2024 21:52,0,0,0.38
07-11-2024 21:58,0,0,0.37
07-11-2024 22:03,0,0,0.38
07-11-2024 22:08,0,0,0.36
07-11-2024 22:13,0,0,0.36
07-11-2024 22:18,0,0,0.36
07-11-2024 22:24,0,0,0.36
07-11-2024 22:30,0,0,0.35
07-11-2024 22:35,0,0,0.34
07-11-2024 22:40,0,0,0.35
07-11-2024 22:46,0,0,0.34
07-11-2024 22:51,0,0,0.33
07-11-2024 22:56,0,0,0.35
07-11-2024 23:02,0,0,0.34
07-11-2024 23:07,0,0,0.36
07-11-2024 23:12,0,0,0.35
07-11-2024 23:18,0,0,0.34
07-11-2024 23:23,0,0,0.33
07-11-2024 23:29,0,0,0.32
07-11-2024 23:34,0,0,0.31
07-11-2024 23:39,0,0,0.32
07-11-2024 23:45,0,0,0.3
07-11-2024 23:50,0,0,0.32
07-11-2024 23:55,0,0,0.31
07-12-2024 00:01,0,0,0.3
07-12-2024 00:06,0,0,0.29
07-12-2024 00:11,0,0,0.31
07-12-2024 00:16,0,0,0.29
07-12-2024 00:22,0,0,0.3
07-12-2024 00:28,0,0,0.29
07-12-2024 00:33,0,0,0.29
07-12-2024 00:38,0,0,0.29
07-12-2024 00:43,0,0,0.29
07-12-2024 00:49,0,0,0.28
07-12-2024 00:54,0,0,0.29
07-12-2024 00:59,0,0,0.28
07-12-2024 01:05,0,0,0.27
07-12-2024 01:10,0,0,0.28
07-12-2024 01:15,0,0,0.3
07-12-2024 01:20,0,0,0.29
07-12-2024 01:27,0,0,0.3
07-12-2024 01:32,0,0,0.29
07-12-2024 01:37,0,0,0.29
07-12-2024 01:42,0,0,0.29
07-12-2024 01:47,0,0,0.29
07-12-2024 01:52,0,0,0.29
07-12-2024 01:58,0,0,0.32
07-12-2024 02:03,0,0,0.33
07-12-2024 02:08,0,0,0.33
07-12-2024 02:13,0,0,0.29
07-12-2024 02:18,0,0,0.28
07-12-2024 02:25,0,0,0.3
07-12-2024 02:30,0,0,0.3
07-12-2024 02:36,0,0,0.3
07-12-2024 02:41,0,0,0.3
07-12-2024 02:46,0,0,0.3
07-12-2024 02:51,0,0,0.3
07-12-2024 02:56,0,0,0.29
07-12-2024 03:02,0,0,0.3
07-12-2024 03:07,0,0,0.3
07-12-2024 03:12,0,0,0.28
07-12-2024 03:17,0,0,0.51
07-12-2024 03:24,0,0,0.31
07-12-2024 03:28,0,0,0.31
07-12-2024 03:34,0,0,0.3
07-12-2024 03:39,0,0,0.31
07-12-2024 03:44,0,0,0.3
07-12-2024 03:49,0,0,0.31
07-12-2024 03:54,0,0,0.3
07-12-2024 03:59,0,0,0.3
07-12-2024 04:04,0,0,0.3
07-12-2024 04:09,0,0,0.3
07-12-2024 04:15,0,0,0.3
07-12-2024 04:21,0,0,0.28
07-12-2024 04:26,0,0,0.28
07-12-2024 04:32,0,0,0.29
07-12-2024 04:37,0,0,0.29
07-12-2024 04:42,0,0,0.3
07-12-2024 04:48,0,0,0.29
07-12-2024 04:53,0,0,0.26
07-12-2024 04:58,0,0,0.27
07-12-2024 05:03,0,0,0.26
07-12-2024 05:08,0,0,0.27
07-12-2024 05:14,0,0,0.27
07-12-2024 05:19,0,0,0.26
07-12-2024 05:25,0,0,0.26
07-12-2024 05:30,0,0,0.27
07-12-2024 05:35,0,0,0.27
07-12-2024 05:40,0,0,0.26
07-12-2024 05:46,0,0,0.26
07-12-2024 05:51,0,0,0.26
07-12-2024 05:56,0,0,0.26
07-12-2024 06:01,0,0,0.27
07-12-2024 06:07,0,0,0.24
07-12-2024 06:12,0,0,0.24
07-12-2024 06:18,0,0,0.25
07-12-2024 06:23,0,0,0.25
07-12-2024 06:29,0,0,0.46
07-12-2024 06:34,0,0,0.27
07-12-2024 06:39,0,0,0.27
07-12-2024 06:45,0,0,0.26
07-12-2024 06:50,0,0,0.28
07-12-2024 06:55,0,0,0.28
07-12-2024 07:00,0,0,0.29
07-12-2024 07:05,0,0,0.28
07-12-2024 07:10,0,0,0.3
07-12-2024 07:15,0,0,0.3
07-12-2024 07:22,0,0,0.32
07-12-2024 07:27,0,0,0.34
07-12-2024 07:32,0,0,0.34
07-12-2024 07:38,0,0,0.34
07-12-2024 07:43,0,0,0.33
07-12-2024 07:48,0,0,0.35
07-12-2024 07:53,0,0,0.34
07-12-2024 07:58,0,0,0.33
07-12-2024 08:04,0,0,0.55
07-12-2024 08:09,0,0,0.36
07-12-2024 08:14,0,0,0.35
07-12-2024 08:20,0,0,0.35
07-12-2024 08:26,0,0,0.35
07-12-2024 08:31,0,0,0.33
07-12-2024 08:36,0,0,0.34
07-12-2024 08:41,0,0,0.35
07-12-2024 08:46,0,0,0.35
07-12-2024 08:51,0,0,0.36
07-12-2024 08:56,0,0,0.37
07-12-2024 09:02,0,0,0.38
07-12-2024 09:07,0,0,0.37
07-12-2024 09:12,0,0,0.48
07-12-2024 09:17,0,0,0.44
07-12-2024 09:24,0,0,0.42
07-12-2024 09:29,0,0,0.42
07-12-2024 09:34,0,0,0.49
07-12-2024 09:39,0,0,0.45
07-12-2024 09:45,0,0,0.47
07-12-2024 09:50,0,0,0.48
07-12-2024 09:55,0,0,0.7
07-12-2024 10:00,0,0,0.53
07-12-2024 10:05,0,0,0.48
07-12-2024 10:10,0,0,0.53
07-12-2024 10:16,0,0,0.48
07-12-2024 10:22,0,0,0.46
07-12-2024 10:27,0,0,0.49
07-12-2024 10:33,0,0,0.49
07-12-2024 10:38,0,0,0.52
07-12-2024 10:43,0,0,0.53
07-12-2024 10:48,0,0,0.53
07-12-2024 10:53,0,0,0.52
07-12-2024 10:58,0,0,0.54
07-12-2024 11:04,0,0,0.49
07-12-2024 11:09,0,0,0.53
07-12-2024 11:14,0,0,0.51
07-12-2024 11:19,0,0,0.5
07-12-2024 11:25,0,0,0.47
07-12-2024 11:31,0,0,0.47
07-12-2024 11:36,0,0,0.46
07-12-2024 11:41,0,0,0.47
07-12-2024 11:46,0,0,0.47
07-12-2024 11:51,0,0,0.48
07-12-2024 11:56,0,0,0.49
07-12-2024 12:02,0,0,0.45
07-12-2024 12:07,0,0,0.46
07-12-2024 12:12,0,0,0.46
07-12-2024 12:17,0,0,0.44
07-12-2024 12:23,0,0,0.47
07-12-2024 12:29,0,0,0.46
07-12-2024 12:34,0,0,0.46
07-12-2024 12:39,0,0,0.42
07-12-2024 12:44,0,0,0.45
07-12-2024 12:49,0,0,0.46
07-12-2024 12:55,0,0,0.49
07-12-2024 13:00,0,0,0.5
07-12-2024 13:05,0,0,0.51
07-12-2024 13:10,0,0,0.52
07-12-2024 13:16,0,0,0.49
07-12-2024 13:22,0,0,0.5
07-12-2024 13:27,0,0,0.54
07-12-2024 13:32,0,0,0.55
07-12-2024 13:37,0,0,0.53
07-12-2024 13:43,0,0,0.54
07-12-2024 13:48,0,0,0.48
07-12-2024 13:53,0,0,0.5
07-12-2024 13:58,0,0,0.52
07-12-2024 14:03,0,0,0.52
07-12-2024 14:09,0,0,0.54
07-12-2024 14:14,0,0,0.53
07-12-2024 14:19,0,0,0.52
07-12-2024 14:25,0,0,0.53
07-12-2024 14:31,0,0,0.53
07-12-2024 14:36,0,0,0.5
07-12-2024 14:41,0,0,0.49
07-12-2024 14:47,0,0,0.49
07-12-2024 14:52,0,0,0.51
07-12-2024 14:57,0,0,0.51
07-12-2024 15:02,0,0,0.5
07-12-2024 15:07,0,0,0.51
07-12-2024 15:12,0,0,0.51
07-12-2024 15:19,0,0,0.55
07-12-2024 15:24,0,0,0.53
07-12-2024 15:29,0,0,0.53
07-12-2024 15:34,0,0,0.75
07-12-2024 15:39,0,0,0.6
07-12-2024 15:44,0,0,0.53
07-12-2024 15:50,0,0,0.53
07-12-2024 15:55,0,0,0.54
07-12-2024 16:00,0,0,0.54
07-12-2024 16:05,0,0,0.54
07-12-2024 16:11,0,0,0.51
07-12-2024 16:16,0,0,0.48
07-12-2024 16:22,0,0,0.5
07-12-2024 16:27,0,0,0.51
07-12-2024 16:33,0,0,0.49
07-12-2024 16:38,0,0,0.48
07-12-2024 16:43,0,0,0.54
07-12-2024 16:48,0,0,0.56
07-12-2024 16:53,0,0,0.53
07-12-2024 16:58,0,0,0.54
07-12-2024 17:04,0,0,0.53
07-12-2024 17:09,0,0,0.52
07-12-2024 17:14,0,0,0.52
07-12-2024 17:19,0,0,0.53
07-12-2024 17:25,0,0,0.55
07-12-2024 17:30,0,0,0.58
07-12-2024 17:36,0,0,0.55
07-12-2024 17:41,0,0,0.55
07-12-2024 17:46,0,0,0.54
07-12-2024 17:51,0,0,0.56
07-12-2024 17:56,0,0,0.54
07-12-2024 18:01,0,0,0.53
07-12-2024 18:06,0,0,0.52
07-12-2024 18:11,0,0,0.54
07-12-2024 18:17,0,0,0.53
07-12-2024 18:23,0,0,0.53
07-12-2024 18:28,0,0,0.5
07-12-2024 18:33,0,0,0.47
07-12-2024 18:39,0,0,0.48
07-12-2024 18:44,0,0,0.47
07-12-2024 18:49,0,0,0.47
07-12-2024 18:51,0,0,0.49
07-12-2024 18:52,0,0,0.48
07-12-2024 18:54,0,0,0.73
07-12-2024 18:56,0,0,0.67
07-12-2024 18:59,0,0,0.49
07-12-2024 19:05,0,0,0.52
07-12-2024 19:10,0,0,0.49
07-12-2024 19:15,0,0,0.44
07-12-2024 19:20,0,0,0.45
07-12-2024 19:26,0,0,0.44
07-12-2024 19:32,0,0,0.45
07-12-2024 19:37,0,0,0.45
07-12-2024 19:42,0,0,0.44
07-12-2024 19:47,0,0,0.43
07-12-2024 19:52,0,0,0.46
07-12-2024 19:58,0,0,0.44
07-12-2024 20:03,0,0,0.45
07-12-2024 20:08,0,0,0.43
07-12-2024 20:13,0,0,0.42
07-12-2024 20:19,0,0,0.43
07-12-2024 20:25,0,0,0.42
07-12-2024 20:30,0,0,0.4
07-12-2024 20:35,0,0,0.41
07-12-2024 20:40,0,0,0.4
07-12-2024 20:46,0,0,0.43
07-12-2024 20:51,0,0,0.41
07-12-2024 20:56,0,0,0.4
07-12-2024 21:02,0,0,0.4
07-12-2024 21:06,0,0,0.41
07-12-2024 21:07,0,0,0.4
07-12-2024 21:12,0,0,0.37
07-12-2024 21:15,0,0,0.37
07-12-2024 21:17,0,0,0.37
07-12-2024 21:23,0,0,0.38
07-12-2024 21:28,0,0,0.41
07-12-2024 21:34,0,0,0.4
07-12-2024 21:39,0,0,0.41
07-12-2024 21:45,0,0,0.4
07-12-2024 21:50,0,0,0.43
07-12-2024 21:55,0,0,0.64
07-12-2024 22:00,0,0,0.43
07-12-2024 22:05,0,0,0.4
07-12-2024 22:10,0,0,0.35
07-12-2024 22:17,0,0,0.37
07-12-2024 22:22,0,0,0.39
07-12-2024 22:27,0,0,0.39
07-12-2024 22:32,0,0,0.4
07-12-2024 22:37,0,0,0.4
07-12-2024 22:42,0,0,0.39
07-12-2024 22:48,0,0,0.39
07-12-2024 22:53,0,0,0.39
07-12-2024 22:58,0,0,0.36
07-12-2024 23:03,0,0,0.36
07-12-2024 23:08,0,0,0.36
07-12-2024 23:14,0,0,0.37
07-12-2024 23:19,0,0,0.36
07-12-2024 23:25,0,0,0.37
07-12-2024 23:30,0,0,0.39
07-12-2024 23:36,0,0,0.38
07-12-2024 23:41,0,0,0.37
07-12-2024 23:46,0,0,0.38
07-12-2024 23:51,0,0,0.4
07-12-2024 23:56,0,0,0.39
7/13/2024 0:01,0,0,0.38
7/13/2024 0:06,0,0,0.37
7/13/2024 0:12,0,0,0.39
7/13/2024 0:17,0,0,0.36
7/13/2024 0:23,0,0,0.38
7/13/2024 0:29,0,0,0.37
7/13/2024 0:34,0,0,0.39
7/13/2024 0:39,0,0,0.35
7/13/2024 0:44,0,0,0.35
7/13/2024 0:49,0,0,0.37
7/13/2024 0:55,0,0,0.38
7/13/2024 1:00,0,0,0.35
7/13/2024 1:05,0,0,0.36
7/13/2024 1:10,0,0,0.37
7/13/2024 1:16,0,0,0.36
